0	0.00E+00	0.00E+00
1	0.00E+00	0.00E+00
2	9.91E+00	3.00E-01
3	8.95E+00	3.00E-01
4	6.59E+00	2.79E-01
5	6.59E+00	2.11E-01
6	6.59E+00	1.94E-01
7	6.59E+00	1.64E-01
8	4.36E+00	1.34E-01
9	4.36E+00	1.24E-01
10	4.36E+00	1.14E-01
11	3.48E+00	9.62E-02
12	3.48E+00	8.09E-02
13	3.48E+00	7.44E-02
14	3.48E+00	6.82E-02
15	1.25E+00	6.42E-02
16	1.25E+00	6.21E-02
17	1.25E+00	5.78E-02
18	1.25E+00	5.41E-02
19	1.25E+00	4.91E-02
20	1.25E+00	4.64E-02
21	1.16E+00	4.34E-02
22	1.15E+00	4.06E-02
23	1.15E+00	3.85E-02
24	8.83E-01	3.71E-02
25	6.46E-01	3.59E-02
26	6.46E-01	3.42E-02
27	6.36E-01	3.22E-02
28	5.99E-01	3.00E-02
29	5.58E-01	2.90E-02
30	5.58E-01	2.81E-02
31	5.58E-01	2.70E-02
32	5.57E-01	2.60E-02
33	3.67E-01	2.55E-02
34	3.63E-01	2.40E-02
35	3.63E-01	2.30E-02
36	3.63E-01	2.25E-02
37	3.05E-01	2.17E-02
38	2.90E-01	2.08E-02
39	2.90E-01	2.03E-02
40	2.90E-01	1.97E-02
41	2.47E-01	1.87E-02
42	2.24E-01	1.83E-02
43	1.75E-01	1.79E-02
44	1.62E-01	1.72E-02
45	1.59E-01	1.64E-02
46	1.59E-01	1.59E-02
47	1.58E-01	1.52E-02
48	1.38E-01	1.48E-02
49	1.27E-01	1.42E-02
50	1.24E-01	1.38E-02
51	1.21E-01	1.33E-02
52	1.16E-01	1.26E-02
53	1.14E-01	1.24E-02
54	9.95E-02	1.20E-02
55	9.49E-02	1.16E-02
56	8.40E-02	1.12E-02
57	7.99E-02	1.09E-02
58	7.55E-02	1.05E-02
59	7.44E-02	1.03E-02
60	6.85E-02	1.00E-02
61	6.48E-02	9.68E-03
62	6.38E-02	9.26E-03
63	6.17E-02	8.77E-03
64	5.96E-02	8.64E-03
65	5.96E-02	8.45E-03
66	5.96E-02	8.26E-03
67	5.31E-02	8.03E-03
68	4.57E-02	7.84E-03
69	4.57E-02	7.63E-03
70	4.57E-02	7.39E-03
71	4.57E-02	7.28E-03
72	3.84E-02	7.16E-03
73	3.53E-02	6.97E-03
74	3.53E-02	6.81E-03
75	3.45E-02	6.60E-03
76	3.44E-02	6.40E-03
77	3.30E-02	6.27E-03
78	3.27E-02	6.15E-03
79	3.27E-02	6.03E-03
80	3.27E-02	5.93E-03
81	3.15E-02	5.80E-03
82	2.90E-02	5.63E-03
83	2.90E-02	5.52E-03
84	2.88E-02	5.39E-03
85	2.77E-02	5.34E-03
86	2.76E-02	5.34E-03
87	2.76E-02	5.34E-03
88	2.73E-02	5.34E-03
89	2.68E-02	5.04E-03
90	2.61E-02	4.88E-03
91	2.61E-02	4.78E-03
92	2.61E-02	4.70E-03
93	2.61E-02	4.57E-03
94	2.61E-02	4.57E-03
95	2.60E-02	4.57E-03
96	2.58E-02	4.46E-03
97	2.58E-02	4.39E-03
98	2.58E-02	4.33E-03
99	2.57E-02	4.32E-03
100	2.57E-02	4.23E-03
101	2.54E-02	4.20E-03
102	2.54E-02	4.03E-03
103	2.54E-02	3.86E-03
104	2.53E-02	3.79E-03
105	2.53E-02	3.72E-03
106	2.53E-02	3.65E-03
107	2.53E-02	3.59E-03
108	2.53E-02	3.54E-03
109	2.53E-02	3.42E-03
110	2.53E-02	3.39E-03
111	2.52E-02	3.33E-03
112	2.48E-02	3.31E-03
113	2.46E-02	3.30E-03
114	2.46E-02	3.25E-03
115	2.46E-02	3.18E-03
116	2.40E-02	3.15E-03
117	2.36E-02	3.09E-03
118	2.33E-02	2.85E-03
119	2.25E-02	2.79E-03
120	2.20E-02	2.78E-03
121	2.20E-02	2.76E-03
122	2.20E-02	2.68E-03
123	2.20E-02	2.66E-03
124	2.17E-02	2.60E-03
125	2.10E-02	2.58E-03
126	2.10E-02	2.55E-03
127	2.10E-02	2.48E-03
128	2.05E-02	2.46E-03
129	2.01E-02	2.39E-03
130	2.01E-02	2.35E-03
131	1.95E-02	2.28E-03
132	1.94E-02	2.25E-03
133	1.89E-02	2.24E-03
134	1.79E-02	2.21E-03
135	1.73E-02	2.19E-03
136	1.65E-02	2.16E-03
137	1.58E-02	2.07E-03
138	1.49E-02	2.07E-03
139	1.40E-02	2.06E-03
140	1.26E-02	2.02E-03
141	1.21E-02	1.98E-03
142	1.16E-02	1.94E-03
143	1.12E-02	1.92E-03
144	1.09E-02	1.92E-03
145	1.05E-02	1.90E-03
146	1.03E-02	1.87E-03
147	1.01E-02	1.84E-03
148	9.82E-03	1.81E-03
149	9.40E-03	1.77E-03
150	8.90E-03	1.73E-03
151	8.26E-03	1.71E-03
152	7.50E-03	1.69E-03
153	7.29E-03	1.67E-03
154	7.16E-03	1.65E-03
155	6.77E-03	1.64E-03
156	6.70E-03	1.61E-03
157	6.47E-03	1.59E-03
158	6.37E-03	1.56E-03
159	6.16E-03	1.55E-03
160	5.94E-03	1.55E-03
161	5.80E-03	1.54E-03
162	5.67E-03	1.52E-03
163	5.55E-03	1.47E-03
164	5.38E-03	1.44E-03
165	4.74E-03	1.44E-03
166	4.71E-03	1.44E-03
167	4.12E-03	1.43E-03
168	4.01E-03	1.42E-03
169	3.72E-03	1.40E-03
170	3.02E-03	1.39E-03
171	2.91E-03	1.37E-03
172	2.78E-03	1.36E-03
173	2.72E-03	1.36E-03
174	2.53E-03	1.33E-03
175	2.50E-03	1.32E-03
176	2.45E-03	1.30E-03
177	2.42E-03	1.28E-03
178	2.39E-03	1.26E-03
179	2.36E-03	1.24E-03
180	2.30E-03	1.24E-03
181	2.29E-03	1.24E-03
182	2.20E-03	1.22E-03
183	2.15E-03	1.22E-03
184	2.05E-03	1.20E-03
185	2.04E-03	1.19E-03
186	1.99E-03	1.18E-03
187	1.93E-03	1.17E-03
188	1.91E-03	1.16E-03
189	1.84E-03	1.16E-03
190	1.79E-03	1.14E-03
191	1.73E-03	1.13E-03
192	1.64E-03	1.13E-03
193	1.61E-03	1.13E-03
194	1.44E-03	1.12E-03
195	1.30E-03	1.10E-03
196	1.29E-03	1.10E-03
197	1.29E-03	1.10E-03
198	1.28E-03	1.09E-03
199	1.24E-03	1.08E-03
200	1.20E-03	1.08E-03
201	1.20E-03	1.05E-03
202	1.20E-03	1.05E-03
203	1.19E-03	1.04E-03
204	1.14E-03	1.03E-03
205	1.11E-03	1.01E-03
206	1.10E-03	1.01E-03
207	1.08E-03	9.87E-04
208	1.07E-03	9.83E-04
209	1.06E-03	9.77E-04
210	1.06E-03	9.67E-04
