0	0.00E+00	0.00E+00
1	0.00E+00	0.00E+00
2	8.24E+00	2.55E-01
3	8.24E+00	1.84E-01
4	6.52E+00	1.63E-01
5	5.42E+00	1.30E-01
6	4.68E+00	1.13E-01
7	4.42E+00	1.13E-01
8	3.30E+00	1.13E-01
9	2.51E+00	1.13E-01
10	2.14E+00	1.13E-01
11	2.07E+00	1.13E-01
12	1.22E+00	1.08E-01
13	1.21E+00	9.20E-02
14	1.17E+00	8.79E-02
15	1.12E+00	8.34E-02
16	9.15E-01	7.80E-02
17	8.03E-01	7.80E-02
18	7.60E-01	7.59E-02
19	7.60E-01	7.31E-02
20	7.01E-01	7.27E-02
21	6.47E-01	6.96E-02
22	6.47E-01	6.85E-02
23	6.47E-01	6.71E-02
24	6.47E-01	6.66E-02
25	6.47E-01	6.60E-02
26	6.47E-01	6.50E-02
27	6.47E-01	6.42E-02
28	6.47E-01	6.38E-02
29	6.47E-01	6.13E-02
30	6.47E-01	6.11E-02
31	6.47E-01	5.94E-02
32	6.47E-01	5.83E-02
33	6.47E-01	5.69E-02
34	6.47E-01	5.49E-02
35	6.47E-01	5.39E-02
36	6.47E-01	5.23E-02
37	6.47E-01	5.06E-02
38	6.47E-01	4.89E-02
39	6.47E-01	4.83E-02
40	6.47E-01	4.64E-02
41	6.47E-01	4.40E-02
42	6.47E-01	4.22E-02
43	6.47E-01	4.10E-02
44	6.47E-01	3.95E-02
45	6.47E-01	3.78E-02
46	6.47E-01	3.55E-02
47	6.47E-01	3.42E-02
48	6.47E-01	3.28E-02
49	6.47E-01	3.11E-02
50	6.47E-01	3.03E-02
51	6.47E-01	2.94E-02
52	6.47E-01	2.83E-02
53	6.47E-01	2.70E-02
54	6.47E-01	2.62E-02
55	6.47E-01	2.52E-02
56	6.47E-01	2.41E-02
57	6.47E-01	2.32E-02
58	6.47E-01	2.22E-02
59	6.47E-01	2.14E-02
60	6.47E-01	2.09E-02
61	6.47E-01	2.00E-02
62	6.47E-01	1.94E-02
63	6.47E-01	1.86E-02
64	6.47E-01	1.81E-02
65	6.47E-01	1.76E-02
66	6.47E-01	1.72E-02
67	6.47E-01	1.64E-02
68	6.47E-01	1.61E-02
69	6.47E-01	1.56E-02
70	6.47E-01	1.53E-02
71	6.47E-01	1.50E-02
72	6.47E-01	1.44E-02
73	6.47E-01	1.38E-02
74	6.47E-01	1.34E-02
75	6.47E-01	1.30E-02
76	6.47E-01	1.27E-02
77	6.47E-01	1.25E-02
78	6.47E-01	1.21E-02
79	5.22E-01	1.18E-02
80	5.22E-01	1.15E-02
81	4.99E-01	1.12E-02
82	4.38E-01	1.10E-02
83	4.37E-01	1.08E-02
84	4.37E-01	1.05E-02
85	3.50E-01	1.02E-02
86	3.48E-01	9.93E-03
87	3.46E-01	9.78E-03
88	3.46E-01	9.52E-03
89	3.45E-01	9.44E-03
90	3.44E-01	9.28E-03
91	2.58E-01	9.12E-03
92	2.57E-01	8.87E-03
93	2.57E-01	8.62E-03
94	2.54E-01	8.43E-03
95	2.52E-01	8.27E-03
96	2.51E-01	8.05E-03
97	2.50E-01	7.84E-03
98	2.08E-01	7.71E-03
99	2.07E-01	7.59E-03
100	2.02E-01	7.37E-03
101	2.02E-01	7.28E-03
102	2.02E-01	7.09E-03
103	2.02E-01	6.96E-03
104	2.02E-01	6.80E-03
105	2.02E-01	6.64E-03
106	2.02E-01	6.54E-03
107	2.02E-01	6.46E-03
108	1.92E-01	6.37E-03
109	1.89E-01	6.25E-03
110	1.81E-01	6.06E-03
111	1.78E-01	5.94E-03
112	1.78E-01	5.81E-03
113	1.78E-01	5.64E-03
114	1.78E-01	5.57E-03
115	1.78E-01	5.51E-03
116	1.58E-01	5.45E-03
117	1.55E-01	5.22E-03
118	1.48E-01	5.08E-03
119	1.45E-01	4.96E-03
120	1.45E-01	4.87E-03
121	1.45E-01	4.78E-03
122	1.41E-01	4.68E-03
123	1.23E-01	4.59E-03
124	1.23E-01	4.52E-03
125	1.23E-01	4.46E-03
126	1.20E-01	4.44E-03
127	1.14E-01	4.40E-03
128	1.14E-01	4.37E-03
129	1.14E-01	4.33E-03
130	1.14E-01	4.23E-03
131	1.13E-01	4.16E-03
132	1.12E-01	4.14E-03
133	1.12E-01	4.03E-03
134	1.11E-01	3.98E-03
135	1.10E-01	3.94E-03
136	9.38E-02	3.91E-03
137	9.25E-02	3.78E-03
138	9.01E-02	3.70E-03
139	8.89E-02	3.68E-03
140	7.88E-02	3.62E-03
141	7.70E-02	3.58E-03
142	7.65E-02	3.54E-03
143	6.95E-02	3.51E-03
144	6.58E-02	3.45E-03
145	6.34E-02	3.41E-03
146	6.21E-02	3.36E-03
147	5.07E-02	3.34E-03
148	4.94E-02	3.28E-03
149	4.87E-02	3.24E-03
150	4.83E-02	3.17E-03
151	4.71E-02	3.12E-03
152	4.60E-02	3.08E-03
153	4.60E-02	3.04E-03
154	4.03E-02	3.01E-03
155	3.85E-02	2.99E-03
156	3.85E-02	2.96E-03
157	3.68E-02	2.94E-03
158	3.53E-02	2.93E-03
159	3.36E-02	2.86E-03
160	3.36E-02	2.81E-03
161	3.36E-02	2.80E-03
162	3.36E-02	2.80E-03
163	3.36E-02	2.78E-03
164	3.33E-02	2.69E-03
165	3.33E-02	2.68E-03
166	3.33E-02	2.64E-03
167	3.13E-02	2.61E-03
168	3.13E-02	2.58E-03
169	3.13E-02	2.52E-03
170	3.07E-02	2.49E-03
171	3.07E-02	2.47E-03
172	2.92E-02	2.43E-03
173	2.92E-02	2.37E-03
174	2.73E-02	2.36E-03
175	2.68E-02	2.31E-03
176	2.55E-02	2.29E-03
177	2.40E-02	2.28E-03
178	2.34E-02	2.28E-03
179	2.26E-02	2.25E-03
180	2.22E-02	2.24E-03
181	2.14E-02	2.21E-03
182	2.10E-02	2.20E-03
183	2.05E-02	2.17E-03
184	2.01E-02	2.12E-03
185	1.99E-02	2.11E-03
186	1.96E-02	2.08E-03
187	1.96E-02	2.07E-03
188	1.93E-02	2.05E-03
189	1.89E-02	2.05E-03
190	1.89E-02	2.03E-03
191	1.85E-02	2.01E-03
192	1.84E-02	1.99E-03
193	1.83E-02	1.98E-03
194	1.83E-02	1.97E-03
195	1.83E-02	1.95E-03
196	1.81E-02	1.94E-03
197	1.80E-02	1.91E-03
198	1.78E-02	1.89E-03
199	1.76E-02	1.84E-03
200	1.75E-02	1.82E-03
201	1.72E-02	1.82E-03
202	1.72E-02	1.81E-03
203	1.68E-02	1.78E-03
204	1.66E-02	1.77E-03
205	1.62E-02	1.72E-03
206	1.60E-02	1.71E-03
207	1.58E-02	1.70E-03
208	1.56E-02	1.69E-03
209	1.56E-02	1.67E-03
210	1.55E-02	1.66E-03
