52	2.43E-01	1.28E-01	1.12E-01	6.91E-02
53	2.33E-01	1.59E-01	1.33E-01	6.91E-02
54	2.15E-01	1.76E-01	1.59E-01	6.87E-02
55	2.14E-01	1.77E-01	1.74E-01	6.87E-02
56	2.53E-01	1.70E-01	2.20E-01	6.91E-02
57	2.72E-01	1.81E-01	1.94E-01	6.91E-02
58	2.27E-01	1.73E-01	1.26E-01	6.91E-02
59	2.03E-01	1.92E-01	1.27E-01	6.91E-02
60	1.42E-01	1.65E-01	9.15E-02	6.91E-02
61	1.40E-01	2.01E-01	1.23E-01	6.91E-02
62	1.81E-01	1.99E-01	1.01E-01	6.91E-02
63	1.67E-01	1.90E-01	1.59E-01	6.83E-02
64	1.92E-01	1.70E-01	1.93E-01	6.83E-02
65	1.91E-01	1.88E-01	2.42E-01	5.74E-02
66	2.47E-01	1.71E-01	1.97E-01	5.74E-02
67	2.41E-01	6.43E-02	2.33E-01	5.74E-02
68	2.45E-01	7.00E-02	9.50E-02	5.74E-02
69	2.40E-01	1.26E-01	1.04E-01	6.19E-02
70	2.56E-01	1.55E-01	1.30E-01	6.19E-02
71	1.58E-01	1.66E-01	1.14E-01	6.19E-02
72	1.54E-01	1.73E-01	8.86E-02	6.19E-02
73	2.20E-01	1.77E-01	1.49E-01	6.19E-02
74	2.10E-01	1.71E-01	1.51E-01	5.58E-02
75	1.34E-01	1.33E-01	1.44E-01	5.58E-02
76	1.11E-01	1.27E-01	1.66E-01	6.19E-02
77	1.37E-01	1.47E-01	1.64E-01	5.58E-02
78	1.44E-01	1.31E-01	1.64E-01	5.58E-02
79	1.39E-01	1.45E-01	1.69E-01	5.58E-02
80	1.32E-01	1.47E-01	2.12E-01	5.58E-02
81	1.36E-01	8.77E-02	1.66E-01	5.58E-02
82	1.44E-01	1.35E-01	1.56E-01	5.58E-02
83	1.61E-01	1.64E-01	1.09E-01	5.58E-02
84	1.87E-01	1.64E-01	1.43E-01	5.58E-02
85	7.36E-02	1.48E-01	1.27E-01	5.58E-02
86	1.14E-01	1.30E-01	1.81E-01	5.58E-02
87	1.56E-01	1.41E-01	1.45E-01	5.58E-02
88	5.75E-02	1.43E-01	1.83E-01	5.58E-02
89	8.43E-02	1.49E-01	1.83E-01	5.58E-02
90	9.21E-02	1.41E-01	1.70E-01	5.60E-02
91	2.00E-01	1.73E-01	1.71E-01	5.60E-02
92	2.10E-01	1.61E-01	1.37E-01	5.60E-02
93	2.60E-01	1.72E-01	1.78E-01	5.60E-02
94	2.41E-01	1.82E-01	1.79E-01	5.60E-02
95	2.34E-01	1.20E-01	1.93E-01	5.60E-02
96	2.00E-01	1.73E-01	1.93E-01	5.60E-02
97	1.93E-01	1.65E-01	1.88E-01	5.60E-02
98	1.99E-01	1.54E-01	1.38E-01	5.60E-02
99	2.12E-01	1.56E-01	1.67E-01	5.60E-02
100	2.01E-01	2.00E-01	1.67E-01	5.60E-02
101	1.99E-01	1.65E-01	1.88E-01	5.60E-02
102	1.57E-01	1.29E-01	1.91E-01	5.60E-02
103	2.27E-01	1.33E-01	2.00E-01	5.60E-02
104	2.05E-01	1.16E-01	1.54E-01	5.60E-02
105	1.94E-01	1.21E-01	1.59E-01	4.95E-02
106	1.87E-01	1.20E-01	1.83E-01	4.95E-02
107	1.86E-01	1.41E-01	1.59E-01	4.95E-02
108	1.90E-01	1.36E-01	1.63E-01	4.95E-02
109	1.87E-01	1.54E-01	1.40E-01	4.95E-02
110	1.90E-01	1.41E-01	1.58E-01	4.95E-02
111	1.92E-01	1.34E-01	1.40E-01	4.95E-02
112	1.91E-01	1.23E-01	1.62E-01	5.54E-02
113	1.85E-01	1.29E-01	1.83E-01	5.74E-02
114	1.90E-01	1.18E-01	1.62E-01	4.80E-02
115	1.79E-01	1.25E-01	1.69E-01	3.82E-02
116	1.49E-01	1.31E-01	1.71E-01	3.82E-02
117	1.35E-01	1.33E-01	1.70E-01	5.74E-02
118	1.54E-01	1.28E-01	1.73E-01	3.82E-02
119	1.96E-01	1.27E-01	2.51E-01	3.82E-02
120	1.89E-01	1.29E-01	2.45E-01	5.74E-02
121	1.98E-01	1.30E-01	2.42E-01	5.74E-02
122	2.00E-01	1.54E-01	2.02E-01	5.74E-02
123	1.95E-01	1.59E-01	2.29E-01	5.74E-02
124	1.99E-01	1.48E-01	2.32E-01	5.32E-02
125	1.86E-01	1.38E-01	2.32E-01	5.32E-02
126	1.95E-01	1.57E-01	2.32E-01	5.32E-02
127	1.97E-01	1.54E-01	2.41E-01	5.32E-02
128	1.99E-01	1.15E-01	2.44E-01	5.47E-02
129	1.93E-01	1.23E-01	2.01E-01	5.94E-02
130	1.94E-01	1.37E-01	2.25E-01	5.94E-02
131	8.05E-02	1.44E-01	2.11E-01	5.94E-02
132	1.12E-01	1.45E-01	2.00E-01	5.03E-02
133	1.39E-01	1.29E-01	2.29E-01	5.03E-02
134	1.60E-01	1.61E-01	2.44E-01	5.03E-02
135	1.62E-01	1.55E-01	2.44E-01	5.03E-02
136	1.67E-01	1.41E-01	2.27E-01	5.03E-02
137	1.65E-01	1.54E-01	2.42E-01	4.99E-02
138	8.57E-02	1.27E-01	2.51E-01	4.53E-02
139	1.68E-01	1.25E-01	1.80E-01	4.53E-02
140	1.42E-01	1.25E-01	2.23E-01	4.53E-02
141	1.38E-01	1.21E-01	2.32E-01	4.08E-02
142	1.50E-01	1.29E-01	2.39E-01	4.53E-02
143	1.62E-01	1.36E-01	2.68E-01	4.53E-02
144	5.39E-02	1.25E-01	2.68E-01	4.53E-02
145	1.40E-01	1.30E-01	2.34E-01	4.53E-02
146	1.52E-01	1.40E-01	2.68E-01	4.53E-02
147	1.35E-01	1.41E-01	2.48E-01	5.04E-02
148	1.44E-01	1.36E-01	2.68E-01	4.53E-02
149	7.95E-02	1.27E-01	2.68E-01	5.04E-02
150	6.57E-02	1.24E-01	2.68E-01	4.53E-02
151	1.43E-01	1.18E-01	2.68E-01	5.04E-02
152	1.35E-01	1.15E-01	2.68E-01	5.24E-02
153	1.43E-01	1.31E-01	2.68E-01	5.24E-02
154	1.44E-01	1.16E-01	2.68E-01	5.24E-02
155	1.52E-01	1.18E-01	2.68E-01	5.24E-02
156	7.10E-02	1.41E-01	2.67E-01	5.24E-02
157	8.09E-02	1.31E-01	2.68E-01	5.24E-02
158	8.41E-02	1.34E-01	2.74E-01	6.86E-02
159	1.35E-01	1.54E-01	2.67E-01	4.61E-02
160	1.34E-01	1.51E-01	2.67E-01	4.61E-02
161	8.15E-02	1.18E-01	2.67E-01	6.79E-02
162	6.87E-02	1.12E-01	2.67E-01	4.90E-02
163	7.83E-02	1.33E-01	2.67E-01	4.90E-02
164	6.63E-02	1.45E-01	2.67E-01	4.90E-02
165	1.00E-01	1.34E-01	2.70E-01	6.73E-02
166	8.34E-02	1.34E-01	2.70E-01	4.90E-02
167	9.55E-02	1.07E-01	2.70E-01	4.90E-02
168	1.29E-01	8.55E-02	2.70E-01	4.90E-02
169	1.42E-01	8.60E-02	2.70E-01	6.25E-02
170	1.52E-01	1.44E-01	2.70E-01	4.90E-02
171	1.65E-01	1.45E-01	2.67E-01	6.25E-02
172	1.68E-01	1.41E-01	2.67E-01	6.25E-02
173	1.66E-01	1.51E-01	2.67E-01	6.25E-02
174	1.71E-01	1.30E-01	2.67E-01	6.25E-02
175	7.25E-02	9.39E-02	2.67E-01	4.89E-02
176	1.82E-01	1.25E-01	2.67E-01	4.89E-02
177	1.67E-01	1.08E-01	2.67E-01	4.89E-02
178	2.18E-01	1.22E-01	2.67E-01	4.89E-02
179	1.12E-01	1.39E-01	2.67E-01	4.89E-02
180	2.02E-01	1.17E-01	2.67E-01	4.89E-02
181	2.30E-01	1.21E-01	2.67E-01	4.89E-02
182	1.88E-01	1.16E-01	2.67E-01	4.89E-02
183	2.09E-01	1.25E-01	2.67E-01	4.89E-02
184	1.31E-01	1.24E-01	2.67E-01	4.89E-02
185	1.63E-01	1.02E-01	2.67E-01	4.89E-02
186	1.46E-01	1.24E-01	2.67E-01	4.69E-02
187	1.67E-01	1.27E-01	2.66E-01	4.69E-02
188	1.63E-01	1.34E-01	2.64E-01	4.69E-02
189	6.04E-02	1.33E-01	2.64E-01	4.69E-02
190	8.39E-02	1.54E-01	2.64E-01	4.69E-02
191	6.93E-02	1.53E-01	2.64E-01	4.69E-02
192	1.01E-01	1.28E-01	2.68E-01	4.69E-02
193	1.35E-01	1.29E-01	2.65E-01	4.89E-02
194	1.51E-01	1.21E-01	2.65E-01	4.89E-02
195	7.83E-02	1.17E-01	2.65E-01	5.94E-02
196	1.78E-01	1.09E-01	2.65E-01	5.12E-02
197	1.80E-01	1.03E-01	2.65E-01	5.94E-02
198	7.12E-02	1.02E-01	2.65E-01	5.12E-02
199	7.19E-02	1.11E-01	2.65E-01	5.07E-02
200	1.30E-01	1.16E-01	2.57E-01	5.07E-02
201	1.06E-01	1.24E-01	2.65E-01	5.07E-02
202	1.04E-01	1.37E-01	2.57E-01	5.07E-02
203	8.28E-02	1.05E-01	2.36E-01	5.11E-02
204	9.67E-02	1.08E-01	2.36E-01	5.11E-02
205	1.45E-01	1.07E-01	2.36E-01	4.90E-02
206	6.53E-02	1.10E-01	2.25E-01	5.11E-02
207	1.13E-01	1.10E-01	2.25E-01	5.11E-02
208	1.52E-01	1.22E-01	2.25E-01	4.90E-02
209	1.66E-01	1.24E-01	2.25E-01	5.11E-02
210	1.62E-01	1.26E-01	2.25E-01	4.90E-02
211	1.58E-01	1.19E-01	2.26E-01	4.90E-02
212	1.84E-01	1.41E-01	2.25E-01	5.11E-02
213	1.71E-01	1.38E-01	2.26E-01	5.11E-02
214	1.69E-01	1.33E-01	2.26E-01	4.90E-02
215	1.73E-01	1.33E-01	2.25E-01	5.11E-02
216	5.15E-02	1.11E-01	2.26E-01	4.81E-02
217	7.73E-02	1.19E-01	2.27E-01	5.22E-02
218	8.42E-02	1.09E-01	2.27E-01	5.22E-02
219	1.45E-01	1.26E-01	2.29E-01	5.22E-02
220	1.55E-01	1.13E-01	2.29E-01	5.22E-02
221	1.69E-01	1.18E-01	2.31E-01	4.81E-02
222	1.75E-01	1.12E-01	2.31E-01	4.81E-02
223	1.85E-01	1.09E-01	2.35E-01	5.22E-02
224	6.86E-02	1.30E-01	2.33E-01	4.81E-02
225	7.73E-02	1.09E-01	2.30E-01	4.79E-02
226	7.82E-02	1.37E-01	2.30E-01	4.79E-02
227	8.84E-02	1.25E-01	2.36E-01	4.79E-02
228	1.32E-01	1.14E-01	2.46E-01	4.79E-02
229	1.71E-01	1.02E-01	2.30E-01	4.79E-02
230	1.78E-01	1.07E-01	2.30E-01	4.83E-02
231	7.36E-02	1.23E-01	2.32E-01	4.83E-02
232	8.07E-02	1.30E-01	2.32E-01	6.87E-02
233	1.30E-01	1.40E-01	2.32E-01	4.83E-02
234	9.84E-02	1.21E-01	2.32E-01	6.87E-02
235	8.59E-02	1.12E-01	2.32E-01	6.87E-02
236	7.02E-02	1.23E-01	2.33E-01	6.87E-02
237	1.15E-01	1.28E-01	2.55E-01	4.83E-02
238	8.85E-02	1.05E-01	2.49E-01	4.83E-02
239	7.41E-02	1.31E-01	2.76E-01	6.87E-02
240	1.59E-01	1.01E-01	2.55E-01	4.83E-02
241	1.66E-01	1.21E-01	2.69E-01	6.87E-02
242	1.74E-01	1.17E-01	2.36E-01	6.87E-02
243	7.87E-02	1.18E-01	2.69E-01	4.83E-02
244	6.98E-02	1.23E-01	2.49E-01	4.83E-02
245	7.77E-02	1.22E-01	2.49E-01	4.83E-02
246	7.81E-02	1.12E-01	2.49E-01	4.83E-02
247	1.14E-01	9.54E-02	2.49E-01	4.55E-02
248	1.40E-01	1.20E-01	2.49E-01	4.83E-02
249	1.60E-01	1.25E-01	2.55E-01	5.00E-02
250	1.57E-01	1.20E-01	2.55E-01	6.50E-02
251	1.00E-01	8.59E-02	2.29E-01	5.57E-02
252	1.59E-01	8.54E-02	2.27E-01	5.57E-02
253	1.52E-01	1.24E-01	2.58E-01	6.03E-02
254	1.77E-01	1.27E-01	2.58E-01	5.57E-02
255	1.76E-01	1.31E-01	2.58E-01	5.57E-02
256	1.70E-01	1.17E-01	2.71E-01	5.57E-02
257	1.45E-01	1.16E-01	2.57E-01	5.81E-02
258	2.08E-01	1.10E-01	2.71E-01	5.81E-02
259	1.73E-01	9.81E-02	2.71E-01	5.81E-02
260	1.54E-01	1.12E-01	2.71E-01	5.57E-02
261	1.17E-01	1.14E-01	2.71E-01	5.57E-02
262	1.25E-01	1.23E-01	2.71E-01	5.57E-02
263	8.46E-02	1.29E-01	2.71E-01	5.57E-02
264	7.19E-02	9.78E-02	2.71E-01	5.57E-02
265	6.07E-02	1.08E-01	2.71E-01	5.57E-02
266	7.73E-02	1.26E-01	2.71E-01	5.57E-02
267	7.89E-02	1.05E-01	2.71E-01	5.59E-02
268	7.44E-02	1.22E-01	2.71E-01	5.06E-02
269	7.87E-02	9.52E-02	2.71E-01	5.06E-02
270	1.30E-01	1.20E-01	2.71E-01	5.83E-02
271	8.84E-02	1.33E-01	2.71E-01	5.83E-02
272	1.25E-01	1.23E-01	2.71E-01	5.83E-02
273	8.30E-02	1.36E-01	2.71E-01	5.83E-02
274	8.37E-02	1.32E-01	2.71E-01	5.83E-02
275	1.17E-01	1.14E-01	2.71E-01	5.83E-02
276	1.32E-01	1.12E-01	2.71E-01	5.83E-02
277	1.60E-01	1.04E-01	2.71E-01	4.42E-02
278	1.54E-01	1.31E-01	2.71E-01	5.83E-02
279	1.61E-01	1.30E-01	2.71E-01	5.83E-02
280	1.61E-01	1.44E-01	2.71E-01	5.83E-02
281	1.71E-01	1.51E-01	2.71E-01	8.22E-02
282	1.72E-01	1.53E-01	2.71E-01	8.22E-02
283	1.78E-01	1.46E-01	2.68E-01	7.92E-02
284	1.76E-01	1.48E-01	2.77E-01	7.92E-02
285	1.83E-01	1.48E-01	2.69E-01	8.22E-02
286	1.73E-01	1.46E-01	2.69E-01	8.22E-02
287	1.74E-01	1.34E-01	2.69E-01	7.92E-02
288	1.80E-01	1.33E-01	2.69E-01	8.22E-02
289	1.82E-01	1.41E-01	2.69E-01	5.60E-02
290	1.81E-01	1.35E-01	2.69E-01	5.60E-02
291	1.78E-01	1.45E-01	2.69E-01	8.49E-02
292	1.86E-01	1.53E-01	2.69E-01	8.21E-02
293	1.85E-01	1.46E-01	2.69E-01	8.21E-02
294	1.62E-01	1.50E-01	2.69E-01	8.21E-02
295	1.64E-01	1.36E-01	2.69E-01	8.21E-02
296	1.73E-01	1.23E-01	2.69E-01	5.97E-02
297	1.55E-01	1.43E-01	2.68E-01	5.97E-02
298	1.62E-01	1.37E-01	2.66E-01	8.21E-02
299	2.00E-01	1.20E-01	2.68E-01	8.21E-02
300	1.97E-01	1.02E-01	2.68E-01	8.21E-02
301	1.52E-01	9.44E-02	2.58E-01	5.97E-02
302	1.86E-01	1.07E-01	2.60E-01	5.97E-02
303	8.98E-02	9.99E-02	2.60E-01	8.21E-02
304	7.34E-02	1.12E-01	2.69E-01	8.21E-02
305	1.26E-01	1.32E-01	2.69E-01	6.09E-02
306	1.35E-01	1.43E-01	2.69E-01	6.09E-02
307	5.52E-02	1.25E-01	2.69E-01	6.09E-02
308	8.48E-02	1.26E-01	2.69E-01	8.21E-02
309	1.25E-01	1.05E-01	2.69E-01	8.21E-02
310	1.28E-01	9.84E-02	2.69E-01	6.09E-02
311	6.72E-02	1.17E-01	2.69E-01	6.09E-02
312	6.82E-02	1.05E-01	2.69E-01	7.03E-02
313	7.55E-02	1.18E-01	2.69E-01	7.03E-02
314	8.73E-02	1.12E-01	2.69E-01	7.03E-02
315	6.85E-02	1.17E-01	2.69E-01	7.03E-02
316	1.14E-01	1.07E-01	2.69E-01	7.03E-02
317	7.73E-02	1.15E-01	2.69E-01	7.03E-02
318	7.89E-02	1.06E-01	2.69E-01	7.03E-02
319	1.03E-01	9.23E-02	2.69E-01	7.03E-02
320	1.21E-01	9.40E-02	2.69E-01	7.03E-02
321	1.26E-01	1.02E-01	2.69E-01	7.03E-02
322	1.26E-01	1.08E-01	2.69E-01	7.03E-02
323	1.36E-01	1.07E-01	2.69E-01	7.03E-02
324	1.38E-01	1.19E-01	2.69E-01	7.03E-02
325	1.56E-01	1.30E-01	2.69E-01	7.03E-02
326	1.58E-01	1.40E-01	2.69E-01	7.03E-02
327	1.59E-01	1.30E-01	2.69E-01	7.03E-02
328	1.57E-01	1.29E-01	2.69E-01	7.03E-02
329	1.60E-01	1.17E-01	2.69E-01	7.03E-02
330	1.66E-01	1.16E-01	2.69E-01	7.03E-02
331	1.48E-01	1.09E-01	2.69E-01	7.03E-02
332	1.82E-01	1.10E-01	2.69E-01	7.03E-02
333	1.62E-01	1.26E-01	2.69E-01	7.03E-02
334	9.40E-02	1.21E-01	2.79E-01	7.03E-02
335	8.73E-02	9.89E-02	2.69E-01	7.03E-02
336	1.16E-01	1.04E-01	2.69E-01	7.03E-02
337	9.62E-02	1.09E-01	2.69E-01	7.03E-02
338	1.25E-01	1.19E-01	2.79E-01	7.03E-02
339	8.33E-02	1.20E-01	2.69E-01	7.03E-02
340	1.37E-01	1.13E-01	2.69E-01	7.03E-02
341	8.54E-02	1.15E-01	2.69E-01	7.03E-02
342	7.63E-02	1.17E-01	2.69E-01	7.03E-02
343	1.74E-01	1.42E-01	2.69E-01	5.48E-02
344	8.16E-02	1.43E-01	2.67E-01	7.03E-02
345	1.47E-01	1.27E-01	2.67E-01	7.03E-02
346	8.84E-02	1.35E-01	2.67E-01	5.48E-02
347	7.85E-02	1.23E-01	2.67E-01	7.03E-02
348	1.27E-01	1.24E-01	2.67E-01	7.03E-02
349	1.42E-01	1.16E-01	2.67E-01	5.48E-02
350	1.52E-01	5.66E-02	2.67E-01	5.48E-02
351	1.60E-01	1.22E-01	2.67E-01	5.48E-02
352	1.60E-01	9.65E-02	2.67E-01	7.16E-02
353	1.85E-01	1.16E-01	2.67E-01	7.39E-02
354	1.73E-01	1.11E-01	2.66E-01	7.39E-02
355	1.68E-01	1.45E-01	2.66E-01	7.39E-02
356	1.72E-01	1.43E-01	2.66E-01	7.39E-02
357	1.72E-01	1.40E-01	2.66E-01	7.39E-02
358	8.24E-02	1.04E-01	2.66E-01	7.39E-02
359	8.28E-02	1.08E-01	2.66E-01	7.39E-02
360	1.05E-01	1.20E-01	2.65E-01	7.39E-02
361	1.06E-01	1.21E-01	2.61E-01	7.39E-02
362	1.46E-01	1.20E-01	2.61E-01	7.39E-02
363	1.86E-01	1.14E-01	2.84E-01	7.39E-02
364	1.54E-01	1.26E-01	2.66E-01	7.39E-02
365	1.78E-01	1.20E-01	7.97E-02	7.39E-02
366	1.83E-01	1.04E-01	2.44E-01	7.39E-02
367	1.92E-01	1.14E-01	2.66E-01	7.39E-02
368	1.73E-01	1.10E-01	2.63E-01	7.39E-02
369	1.73E-01	1.29E-01	2.57E-01	7.39E-02
370	1.78E-01	1.20E-01	2.63E-01	7.39E-02
371	1.79E-01	1.14E-01	2.63E-01	7.39E-02
372	1.70E-01	1.02E-01	2.63E-01	7.39E-02
373	1.73E-01	1.30E-01	1.50E-01	7.39E-02
374	1.73E-01	1.31E-01	1.50E-01	7.39E-02
375	1.73E-01	1.36E-01	2.51E-01	7.39E-02
376	1.72E-01	1.24E-01	2.51E-01	7.39E-02
377	1.71E-01	1.35E-01	2.49E-01	7.39E-02
378	1.71E-01	1.30E-01	1.50E-01	7.39E-02
379	1.71E-01	1.18E-01	2.49E-01	7.39E-02
380	1.65E-01	1.16E-01	2.49E-01	7.39E-02
381	1.69E-01	1.22E-01	1.59E-01	7.39E-02
382	1.69E-01	1.19E-01	1.59E-01	7.39E-02
383	1.69E-01	1.21E-01	1.59E-01	7.39E-02
384	1.68E-01	1.23E-01	2.49E-01	7.39E-02
385	1.69E-01	1.25E-01	2.46E-01	7.39E-02
386	1.69E-01	1.25E-01	2.49E-01	7.39E-02
387	1.78E-01	1.16E-01	2.46E-01	7.42E-02
388	1.68E-01	9.97E-02	2.41E-01	7.42E-02
389	1.64E-01	1.02E-01	2.46E-01	7.42E-02
390	1.68E-01	9.91E-02	1.43E-01	7.42E-02
391	6.81E-02	1.02E-01	1.43E-01	7.42E-02
392	1.54E-01	9.55E-02	2.51E-01	7.42E-02
393	1.54E-01	1.05E-01	2.59E-01	7.42E-02
394	1.49E-01	1.30E-01	2.55E-01	7.42E-02
395	1.59E-01	1.08E-01	2.50E-01	7.42E-02
396	1.65E-01	8.27E-02	2.40E-01	7.42E-02
397	1.56E-01	8.36E-02	1.83E-01	7.42E-02
398	7.48E-02	9.72E-02	1.68E-01	7.42E-02
399	1.32E-01	9.83E-02	1.83E-01	7.42E-02
400	5.59E-02	1.11E-01	1.78E-01	7.42E-02
401	1.32E-01	1.14E-01	2.81E-01	7.60E-02
402	7.46E-02	1.24E-01	1.05E-01	7.60E-02
403	8.10E-02	1.25E-01	2.81E-01	7.60E-02
404	9.47E-02	1.40E-01	2.81E-01	7.60E-02
405	1.57E-01	1.41E-01	2.00E-01	7.60E-02
406	1.46E-01	1.18E-01	7.54E-02	7.60E-02
407	1.60E-01	1.30E-01	1.11E-01	7.60E-02
408	1.54E-01	1.32E-01	1.11E-01	7.60E-02
409	1.56E-01	1.02E-01	2.81E-01	7.60E-02
410	1.89E-01	1.24E-01	1.06E-01	7.60E-02
411	1.60E-01	1.26E-01	2.82E-01	7.60E-02
412	1.63E-01	1.29E-01	2.82E-01	7.60E-02
413	1.70E-01	1.31E-01	2.82E-01	7.60E-02
414	1.65E-01	1.31E-01	2.82E-01	7.60E-02
415	8.86E-02	1.12E-01	2.82E-01	7.42E-02
416	1.53E-01	9.93E-02	2.82E-01	7.55E-02
417	7.26E-02	1.23E-01	2.60E-01	7.42E-02
418	7.59E-02	9.19E-02	2.71E-01	7.42E-02
419	8.69E-02	1.09E-01	2.82E-01	7.42E-02
420	1.18E-01	1.14E-01	2.37E-01	7.55E-02
421	7.58E-02	8.16E-02	2.34E-01	7.42E-02
422	6.73E-02	1.05E-01	2.38E-01	7.55E-02
423	8.00E-02	1.05E-01	2.53E-01	7.42E-02
424	1.04E-01	9.09E-02	2.51E-01	7.55E-02
425	1.23E-01	6.98E-02	2.52E-01	7.42E-02
426	1.49E-01	7.65E-02	2.55E-01	7.42E-02
427	1.64E-01	6.57E-02	2.64E-01	7.55E-02
428	6.46E-02	6.95E-02	2.64E-01	7.42E-02
429	9.70E-02	1.13E-01	2.64E-01	7.42E-02
430	1.06E-01	1.03E-01	2.78E-01	7.55E-02
431	1.15E-01	5.87E-02	2.72E-01	7.55E-02
432	8.52E-02	9.84E-02	2.72E-01	7.42E-02
433	8.54E-02	1.23E-01	2.72E-01	7.55E-02
434	1.22E-01	1.19E-01	2.72E-01	7.55E-02
435	1.02E-01	1.18E-01	2.72E-01	7.42E-02
436	1.43E-01	1.35E-01	2.72E-01	7.55E-02
437	8.32E-02	1.35E-01	2.72E-01	7.42E-02
438	1.36E-01	1.39E-01	2.72E-01	7.55E-02
439	1.92E-01	1.01E-01	2.72E-01	7.55E-02
440	1.23E-01	9.76E-02	2.72E-01	7.42E-02
441	1.48E-01	9.25E-02	2.72E-01	7.42E-02
442	1.43E-01	8.91E-02	2.76E-01	7.42E-02
443	1.50E-01	8.30E-02	1.71E-01	7.42E-02
444	1.50E-01	1.14E-01	1.71E-01	7.42E-02
445	1.59E-01	8.97E-02	1.71E-01	7.42E-02
446	1.72E-01	1.10E-01	1.71E-01	7.42E-02
447	1.75E-01	1.06E-01	1.85E-01	7.42E-02
448	1.71E-01	1.10E-01	1.85E-01	7.42E-02
449	1.59E-01	1.15E-01	1.85E-01	7.42E-02
450	2.04E-01	1.12E-01	1.85E-01	7.42E-02
451	1.70E-01	1.17E-01	1.85E-01	7.42E-02
452	1.75E-01	9.76E-02	2.69E-01	7.42E-02
453	4.43E-02	9.72E-02	2.69E-01	7.42E-02
454	1.15E-01	7.90E-02	2.74E-01	7.42E-02
455	1.74E-01	9.95E-02	2.72E-01	7.42E-02
456	1.58E-01	9.97E-02	2.72E-01	7.42E-02
457	1.28E-01	1.10E-01	2.72E-01	7.42E-02
458	1.28E-01	1.06E-01	2.72E-01	7.42E-02
459	1.52E-01	1.12E-01	2.72E-01	7.42E-02
460	1.69E-01	1.15E-01	2.72E-01	7.42E-02
461	1.69E-01	1.08E-01	2.72E-01	7.42E-02
462	7.49E-02	9.53E-02	2.72E-01	7.42E-02
463	5.49E-02	9.58E-02	2.72E-01	7.42E-02
464	5.66E-02	9.22E-02	2.78E-01	7.42E-02
465	5.74E-02	1.30E-01	2.72E-01	7.42E-02
