#Xmin	1stQuartile	Median	3rdQuartile	Max BoxWidth Titles
1	1.4193	2.0376	3.9614	6.1354	15.2751	0.3	3D
2	1.0770	1.2663	1.3665	1.8740	3.4367	0.3	5D
3	32.75565	39.9768525	43.64062	48.1831	55.55899	0.3	8D
4	52.16612	53.6273	55.25888	57.06252	65.56067	0.3	10D
5	2.9966	9.5103	29.4807	41.6895	138.9902	0.3	C1-{3D}
6	1.0858	1.3543	1.5147	2.2327	18.4868	0.3	C1-{5D}
7	1942.141	2577.9303	2826.6145	2958.105	3414.346	0.3	I-{3D}
8	3708.919	3726.303	3736.415	3744.1675	3827.978	0.3	I-{5D}
